Cues,Targets,FSG,BSG,Symm
ASHES,FUNERAL,0.011,0,0.011
ASSIST,TEACHER,0.011,0,0.011
ATTEND,BE,0.011,0,0.011
ATTEND,FORGET,0.011,0,0.011
ATTEND,HELP,0.011,0,0.011
ATTEND,STAY,0.011,0,0.011
BAD,COMPANY,0.011,0,0.011
BAD,GIRL,0.011,0,0.011
BALL,BOY,0.011,0,0.011
BALL,JAIL,0.011,0,0.011
BALL,RED,0.011,0,0.011
BALL,SPORT,0.011,0,0.011
BEAD,BED,0.011,0,0.011
BEAD,CHAIN,0.011,0,0.011
BEAD,DRESS,0.011,0,0.011
BEAD,HAIR,0.011,0,0.011
BEAD,RAIN,0.011,0,0.011
BEAT,BLEND,0.011,0,0.011
BECOME,ACCOMPLISH,0.011,0,0.011
BECOME,AMBITION,0.011,0,0.011
BECOME,CREATE,0.011,0,0.011
BECOME,DO,0.011,0,0.011
BECOME,INDIVIDUAL,0.011,0,0.011
BECOME,WHAT,0.011,0,0.011
BEER,GLASS,0.011,0,0.011
BEER,TASTE,0.011,0,0.011
BEG,BEGGAR,0.011,0,0.011
BEG,BUM,0.011,0,0.011
BEG,HUNGRY,0.011,0,0.011
BEG,REQUEST,0.011,0,0.011
BETTER,COMPETITION,0.011,0,0.011
BISCUIT,CHICKEN,0.011,0,0.011
BISCUIT,DOUGHNUT,0.011,0,0.011
BISCUIT,HAM,0.011,0,0.011
BISCUIT,JAM,0.011,0,0.011
BISCUIT,JELLY,0.011,0,0.011
BISCUIT,OVEN,0.011,0,0.011
BITE,BLOOD,0.011,0,0.011
BITE,CHUNK,0.011,0,0.011
BITE,FIGHT,0.011,0,0.011
BITE,MARK,0.011,0,0.011
BITE,SIZE,0.011,0,0.011
BLIND,BLACK,0.011,0,0.011
BLIND,FOLD,0.011,0,0.011
BLIND,HANDICAP,0.011,0,0.011
BLIND,PERSON,0.011,0,0.011
BLIND,SIDE,0.011,0,0.011
BLOOD,DEATH,0.011,0,0.011
BLOOD,LIQUID,0.011,0,0.011
BLOOD,NEEDLE,0.011,0,0.011
BLOOD,SKIN,0.011,0,0.011
BLUSH,CHECK,0.011,0,0.011
BLUSH,GIRL,0.011,0,0.011
BLUSH,TAN,0.011,0,0.011
BOWL,LANE,0.011,0,0.011
BOWL,ROLL,0.011,0,0.011
BOWL,SCORE,0.011,0,0.011
BOWL,SUPER,0.011,0,0.011
BOY,DOG,0.011,0,0.011
BOY,HOT,0.011,0,0.011
BRAIN,CENTER,0.011,0,0.011
BRAIN,LEARN,0.011,0,0.011
BRAIN,ORGAN,0.011,0,0.011
BRAIN,WORK,0.011,0,0.011
BREAK,CUP,0.011,0,0.011
BREAK,CUT,0.011,0,0.011
BREAK,DANGER,0.011,0,0.011
BREAK,UP,0.011,0,0.011
BROIL,FOOD,0.011,0,0.011
BRUSH,TOUCH,0.011,0,0.011
BUILD,ADD,0.011,0,0.011
BUILD,BREAK,0.011,0,0.011
BUILD,EMPIRE,0.011,0,0.011
BUILD,SHIP,0.011,0,0.011
BUMBLE,FALL,0.011,0,0.011
COLD,SHIVER,0.011,0.669,-0.658
PANTS,SLACKS,0.011,0.644,-0.633
BOY,SCOUT,0.011,0.568,-0.557
LOVE,ADORE,0.011,0.565,-0.554
BEER,ALE,0.011,0.487,-0.476
COLD,FREEZE,0.011,0.461,-0.450
DIAMOND,GEM,0.011,0.448,-0.437
PAPER,SHEET,0.011,0.428,-0.417
SING,CHORUS,0.011,0.421,-0.410
ANIMAL,BEAST,0.011,0.4,-0.389
CAR,TIRE,0.011,0.4,-0.389
BRUSH,BRISTLE,0.011,0.397,-0.386
HAIR,LICE,0.011,0.372,-0.361
CAR,ENGINE,0.011,0.359,-0.348
DIAMOND,JEWEL,0.011,0.354,-0.343
BLUSH,ROUGE,0.011,0.34,-0.329
BUMBLE,TUNA,0.011,0,0.011
BURN,CIGARETTE,0.011,0,0.011
BURN,CUT,0.011,0,0.011
BURN,DOWN,0.011,0,0.011
BURN,HEAT,0.011,0,0.011
BURN,OUCH,0.011,0,0.011
BURN,SORE,0.011,0,0.011
BURY,CASKET,0.011,0,0.011
BURY,TREASURE,0.011,0,0.011
BUY,CAR,0.011,0,0.011
BUY,CASH,0.011,0,0.011
CAKE,DIET,0.011,0,0.011
CANAL,BIRTH,0.011,0,0.011
CANAL,CREEK,0.011,0,0.011
CANAL,DIRTY,0.011,0,0.011
CANAL,DOG,0.011,0,0.011
CANAL,HOUSE,0.011,0,0.011
CANAL,STREET,0.011,0,0.011
CANAL,TOOTH,0.011,0,0.011
CAR,MONEY,0.011,0,0.011
CAUSE,BE,0.011,0,0.011
CAUSE,CREATE,0.011,0,0.011
CAUSE,FIGHT,0.011,0,0.011
CAUSE,FORCE,0.011,0,0.011
CAUSE,GOOD,0.011,0,0.011
CAUSE,HELP,0.011,0,0.011
CAUSE,PROBLEM,0.011,0,0.011
CAUSE,WAY,0.011,0,0.011
CHICKEN,AFRAID,0.011,0,0.011
CHICKEN,BAKED,0.011,0,0.011
CHICKEN,DINNER,0.011,0,0.011
CHICKEN,GREASE,0.011,0,0.011
CHICKEN,SCARED,0.011,0,0.011
CHOOSE,ALTERNATIVE,0.011,0,0.011
CHOOSE,FREEDOM,0.011,0,0.011
CHOOSE,TEAM,0.011,0,0.011
CHOOSE,WANT,0.011,0,0.011
CHORE,BOY,0.011,0,0.011
CHORE,CLOTHES,0.011,0,0.011
CHORE,HATE,0.011,0,0.011
CHORE,HOBBY,0.011,0,0.011
CHORE,SING,0.011,0,0.011
CIRCUS,LION,0.011,0,0.011
CIRCUS,RING,0.011,0,0.011
CIRCUS,WHEEL,0.011,0,0.011
COLD,CUT,0.011,0,0.011
COLD,FEET,0.011,0,0.011
COLLAR,BLOUSE,0.011,0,0.011
CONDEMN,BUILDING,0.011,0,0.011
CONDEMN,CLOSE,0.011,0,0.011
CONDEMN,CONVICT,0.011,0,0.011
CONDEMN,GUILT,0.011,0,0.011
CONDEMN,GUILTY,0.011,0,0.011
CONDEMN,HANG,0.011,0,0.011
CONDEMN,HELL,0.011,0,0.011
CONDEMN,MEAN,0.011,0,0.011
CONDEMN,OLD,0.011,0,0.011
CONDEMN,PREJUDICE,0.011,0,0.011
CONDEMN,REJECT,0.011,0,0.011
CONDEMN,RUIN,0.011,0,0.011
CONTACT,APART,0.011,0,0.011
CONTACT,FEEL,0.011,0,0.011
CONTACT,PHONE,0.011,0,0.011
CONTACT,READY,0.011,0,0.011
CONTACT,TALK,0.011,0,0.011
COOKIE,CANDY,0.011,0,0.011
COOKIE,HUNGER,0.011,0,0.011
COUGAR,FAST,0.011,0,0.011
COUGAR,LEOPARD,0.011,0,0.011
CROAK,COUGH,0.011,0,0.011
CROAK,DEAD,0.011,0,0.011
CROAK,THROW UP,0.011,0,0.011
CUT,DEEP,0.011,0,0.011
CUT,HALF,0.011,0,0.011
CUT,OFF,0.011,0,0.011
CUT,PAPER,0.011,0,0.011
DAMP,AIR,0.011,0,0.011
DAMP,HAIR,0.011,0,0.011
DAMP,MOLD,0.011,0,0.011
DAMP,RAIN,0.011,0,0.011
DAMP,SMELL,0.011,0,0.011
DAMP,STINK,0.011,0,0.011
DAMP,UNCOMFORTABLE,0.011,0,0.011
DECORATE,CREATE,0.011,0,0.011
DECORATE,FURNITURE,0.011,0,0.011
DECORATE,WALL,0.011,0,0.011
DEFEAT,BATTLE,0.011,0,0.011
DEFEAT,FAIL,0.011,0,0.011
DEFEAT,LOSER,0.011,0,0.011
DELIVER,ACCEPT,0.011,0,0.011
DELIVER,GET,0.011,0,0.011
DELIVER,NEWSPAPER,0.011,0,0.011
DELIVER,SAVE,0.011,0,0.011
DEMOLISH,FIX,0.011,0,0.011
DEMOLISH,KILL,0.011,0,0.011
DESPISE,ENVY,0.011,0,0.011
DESPISE,LOVE,0.011,0,0.011
DESTROY,CITY,0.011,0,0.011
DESTROY,END,0.011,0,0.011
DESTROY,HURT,0.011,0,0.011
DIAMOND,ENGAGEMENT,0.011,0,0.011
DIAMOND,GIRL,0.011,0,0.011
DIAMOND,RICH,0.011,0,0.011
DIAMOND,ROCK,0.011,0,0.011
DIE,ALIVE,0.011,0,0.011
DIE,BLACK,0.011,0,0.011
DIE,HARD,0.011,0,0.011
DIE,HEAVEN,0.011,0,0.011
DIE,SORROW,0.011,0,0.011
DIE,SOUL,0.011,0,0.011
DISAPPOINT,ANGRY,0.011,0,0.011
DISAPPOINT,FRUSTRATE,0.011,0,0.011
DISAPPOINT,LOST,0.011,0,0.011
DISAPPOINT,MAD,0.011,0,0.011
DIZZY,CONFUSE,0.011,0,0.011
DIZZY,CRAZY,0.011,0,0.011
DIZZY,DRUG,0.011,0,0.011
DIZZY,DRUNK,0.011,0,0.011
DO,CREATE,0.011,0,0.011
DO,FINISH,0.011,0,0.011
DO,GOOD,0.011,0,0.011
DOOR,BELL,0.011,0,0.011
DOOR,HOUSE,0.011,0,0.011
DOOR,WOOD,0.011,0,0.011
DOUGH,PIE,0.011,0,0.011
DRINK,DRIVE,0.011,0,0.011
DRINK,FAST,0.011,0,0.011
DRY,HAIR,0.011,0,0.011
DRY,HUMOR,0.011,0,0.011
DRY,IDEA,0.011,0,0.011
DRY,WALL,0.011,0,0.011
DRY,WINE,0.011,0,0.011
EAST,SLOW,0.011,0,0.011
ELECT,REJECT,0.011,0,0.011
ELECT,SELECT,0.011,0,0.011
ENGINE,BROKEN,0.011,0,0.011
ENGINE,LOUD,0.011,0,0.011
ENTERTAIN,FUNNY,0.011,0,0.011
ENTERTAIN,JOKE,0.011,0,0.011
ENTERTAIN,LAUGH,0.011,0,0.011
ENTERTAIN,PLEASE,0.011,0,0.011
ENTERTAIN,TELEVISION,0.011,0,0.011
EVALUATE,COUNT,0.011,0,0.011
EVALUATE,ESTIMATE,0.011,0,0.011
EVALUATE,EXAM,0.011,0,0.011
EVALUATE,LIFT,0.011,0,0.011
EVALUATE,PAPER,0.011,0,0.011
EVALUATE,UNDERSTAND,0.011,0,0.011
EXAM,FEAR,0.011,0,0.011
EXAM,TEXT,0.011,0,0.011
EXPENSE,BOOK,0.011,0,0.011
EXPENSE,BROKE,0.011,0,0.011
EXPENSE,BUY,0.011,0,0.011
EXPENSE,FOOD,0.011,0,0.011
EXPENSE,SCHOOL,0.011,0,0.011
FAIL,DUMB,0.011,0,0.011
FAIL,EXAM,0.011,0,0.011
FAIL,FALL,0.011,0,0.011
FAIL,MISS,0.011,0,0.011
FAIL,QUIT,0.011,0,0.011
FAIL,SUCCESS,0.011,0,0.011
FAT,SMALL,0.011,0,0.011
FEEL,CLOSE,0.011,0,0.011
FEEL,FEELING,0.011,0,0.011
FEEL,NO,0.011,0,0.011
FEEL,SMELL,0.011,0,0.011
FEEL,SOFT,0.011,0,0.011
FELL,BROKE,0.011,0,0.011
FELL,RISE,0.011,0,0.011
FELL,TUMBLE,0.011,0,0.011
FELL,WALL,0.011,0,0.011
FELL,WELL,0.011,0,0.011
FEVER,BURN,0.011,0,0.011
FEVER,FLU,0.011,0,0.011
FEVER,HEAT,0.011,0,0.011
FEVER,SLEEP,0.011,0,0.011
FILL,BUCKET,0.011,0,0.011
FILL,CAVITY,0.011,0,0.011
FILL,DIG,0.011,0,0.011
FILL,SPACE,0.011,0,0.011
FIND,ACQUIRE,0.011,0,0.011
FIND,HAPPY,0.011,0,0.011
FIRST,BLOOD,0.011,0,0.011
FLAME,HEAT,0.011,0,0.011
FLAME,SMOKE,0.011,0,0.011
FLAME,YELLOW,0.011,0,0.011
FLEE,DANGER,0.011,0,0.011
FLEE,FEAR,0.011,0,0.011
FLEE,FLY,0.011,0,0.011
FLEE,FREEDOM,0.011,0,0.011
FLEE,SCARED,0.011,0,0.011
FLOW,EASY,0.011,0,0.011
FLOW,GO,0.011,0,0.011
FLOW,LIQUID,0.011,0,0.011
FLUSH,CARDS,0.011,0,0.011
FLUSH,DOWN,0.011,0,0.011
FLUSH,DRAIN,0.011,0,0.011
FLUSH,FEVER,0.011,0,0.011
FLUSH,POKER,0.011,0,0.011
FLUSH,RINSE,0.011,0,0.011
FLUSH,SOFT,0.011,0,0.011
FOOD,POISON,0.011,0,0.011
FORBID,ANGER,0.011,0,0.011
FORBID,DO,0.011,0,0.011
FORBID,LET,0.011,0,0.011
FORBID,NEVER,0.011,0,0.011
FORBID,PARENTS,0.011,0,0.011
FORBID,TABOO,0.011,0,0.011
FOUL,BASKETBALL,0.011,0,0.011
FOUL,CURSE,0.011,0,0.011
FOUL,FAIR,0.011,0,0.011
FOUL,GROSS,0.011,0,0.011
FOUL,MISTAKE,0.011,0,0.011
FOUL,WRONG,0.011,0,0.011
FREEZE,BURN,0.011,0,0.011
FREEZE,SOLID,0.011,0,0.011
FREEZE,STOP,0.011,0,0.011
FRIEND,HAPPY,0.011,0,0.011
FRIEND,HUSBAND,0.011,0,0.011
FROWN,ANGRY,0.011,0,0.011
FROWN,FOREHEAD,0.011,0,0.011
FROWN,UPSET,0.011,0,0.011
FRUIT,COCKTAIL,0.011,0,0.011
FRUIT,CREAM,0.011,0,0.011
FRUIT,FLY,0.011,0,0.011
FRUIT,NUT,0.011,0,0.011
FRUIT,TREE,0.011,0,0.011
GET,GO,0.011,0,0.011
GET,KEEP,0.011,0,0.011
GET,LOSE,0.011,0,0.011
GET,LOST,0.011,0,0.011
GET,NEED,0.011,0,0.011
GET,OUT,0.011,0,0.011
GIVE,MONEY,0.011,0,0.011
GLORY,CALL,0.011,0,0.011
GLORY,HEAVEN,0.011,0,0.011
GLORY,MEDAL,0.011,0,0.011
GO,BEGIN,0.011,0,0.011
GO,FAST,0.011,0,0.011
GRACE,BALLERINA,0.011,0,0.011
GRACE,BEAUTY,0.011,0,0.011
GRACE,DINNER,0.011,0,0.011
GRACE,FOOD,0.011,0,0.011
GRACE,GOOD,0.011,0,0.011
GRACE,MANNERS,0.011,0,0.011
GRACE,PERIOD,0.011,0,0.011
GRACE,PRINCESS,0.011,0,0.011
GRACE,SISTER,0.011,0,0.011
GRACE,SKATE,0.011,0,0.011
GRACE,TABLE,0.011,0,0.011
GRASS,DIRT,0.011,0,0.011
GRAVE,BAD,0.011,0,0.011
GRAVE,CASKET,0.011,0,0.011
GRAVE,DANGER,0.011,0,0.011
GRAVE,FUNERAL,0.011,0,0.011
GRAVE,GROUND,0.011,0,0.011
GROOM,CLEAN,0.011,0,0.011
GROOM,COMB,0.011,0,0.011
GROOM,MAN,0.011,0,0.011
GROOM,WEDDING,0.011,0,0.011
GROW,DIE,0.011,0,0.011
GROW,FAST,0.011,0,0.011
GROW,GARDEN,0.011,0,0.011
GROW,LARGE,0.011,0,0.011
GROW,LIFE,0.011,0,0.011
GROW,LIVE,0.011,0,0.011
GROW,RISE,0.011,0,0.011
GROW,SMALL,0.011,0,0.011
GROW,STRENGTH,0.011,0,0.011
HAIR,COLOR,0.011,0,0.011
HAIR,TEETH,0.011,0,0.011
HAMMER,HEAD,0.011,0,0.011
HAMMER,PISTOL,0.011,0,0.011
HANG,DEATH,0.011,0,0.011
HANG,FALL,0.011,0,0.011
HANG,HANGER,0.011,0,0.011
HANG,NAIL,0.011,0,0.011
HANG,NECK,0.011,0,0.011
HANG,PHONE,0.011,0,0.011
HANG,PLANT,0.011,0,0.011
HANG,PUT,0.011,0,0.011
HANG,RING,0.011,0,0.011
HANG,STRING,0.011,0,0.011
HANG,TREE,0.011,0,0.011
HAT,BOX,0.011,0,0.011
HAT,MAN,0.011,0,0.011
HAT,SUN,0.011,0,0.011
HATE,COLD,0.011,0,0.011
HATE,DEVIL,0.011,0,0.011
HATE,MAIL,0.011,0,0.011
HATE,SAD,0.011,0,0.011
HAUL,AWAY,0.011,0,0.011
HAUL,FURNITURE,0.011,0,0.011
HAUL,HEAVY,0.011,0,0.011
HAUL,LUGGAGE,0.011,0,0.011
HAUL,TOW,0.011,0,0.011
HAVE,EARN,0.011,0,0.011
HAVE,LOST,0.011,0,0.011
HAVE,RECEIVE,0.011,0,0.011
HAVE,RICH,0.011,0,0.011
HAVE,SOMETHING,0.011,0,0.011
HEAL,FAKE,0.011,0,0.011
HEAL,GOD,0.011,0,0.011
HEAL,MEDICINE,0.011,0,0.011
HEAL,TOE,0.011,0,0.011
HEAR,SIGHT,0.011,0,0.011
HEAR,TALK,0.011,0,0.011
HEAR,VOICE,0.011,0,0.011
HEEL,BANDAID,0.011,0,0.011
HEEL,BETTER,0.011,0,0.011
HEEL,BOY,0.011,0,0.011
HEEL,STOP,0.011,0,0.011
HELP,LEAVE,0.011,0,0.011
HELP,PERSON,0.011,0,0.011
HELP,STOP,0.011,0,0.011
HIT,ACCIDENT,0.011,0,0.011
HIT,BACK,0.011,0,0.011
HIT,CAR,0.011,0,0.011
HIT,MAN,0.011,0,0.011
HIT,SONG,0.011,0,0.011
HIVE,ALLERGY,0.011,0,0.011
HUG,TIGHT,0.011,0,0.011
HUG,TOUCH,0.011,0,0.011
HUG,WARMTH,0.011,0,0.011
HUNGER,AFRICA,0.011,0,0.011
HUNGER,FAMISHED,0.011,0,0.011
HUNGER,HAMBURGER,0.011,0,0.011
HUNGER,HUNGRY,0.011,0,0.011
HUNGER,SKINNY,0.011,0,0.011
ICE,BOX,0.011,0,0.011
ICE,FIRE,0.011,0,0.011
ICE,HOT,0.011,0,0.011
ICE,MACHINE,0.011,0,0.011
ICE,SCRATCH,0.011,0,0.011
IGNORE,BLIND,0.011,0,0.011
IGNORE,LEAVE,0.011,0,0.011
IGNORE,LOVE,0.011,0,0.011
IGNORE,SILENT,0.011,0,0.011
IGNORE,SNOTTY,0.011,0,0.011
IMITATE,FUNNY,0.011,0,0.011
IMITATE,LIKE,0.011,0,0.011
INHALE,LUNG,0.011,0,0.011
INHALE,SMELL,0.011,0,0.011
JOIN,ATTACH,0.011,0,0.011
JOIN,COME,0.011,0,0.011
JOIN,LEAVE,0.011,0,0.011
JOIN,SEPARATE,0.011,0,0.011
JOIN,SERVICE,0.011,0,0.011
JUMP,OVER,0.011,0,0.011
JUMP,SHOUT,0.011,0,0.011
JUSTIFY,BELIEVE,0.011,0,0.011
JUSTIFY,CLEAR,0.011,0,0.011
JUSTIFY,GOOD,0.011,0,0.011
JUSTIFY,JUDGE,0.011,0,0.011
JUSTIFY,JURY,0.011,0,0.011
JUSTIFY,LAW,0.011,0,0.011
JUSTIFY,LIE,0.011,0,0.011
JUSTIFY,PEACE,0.011,0,0.011
JUSTIFY,POLICE,0.011,0,0.011
KILL,BAD,0.011,0,0.011
KILL,BLOOD,0.011,0,0.011
KILL,HURT,0.011,0,0.011
KILL,MEAN,0.011,0,0.011
KITE,BIRD,0.011,0,0.011
KITTEN,PLAY,0.011,0,0.011
KNOW,ALL,0.011,0,0.011
KNOW,ANSWER,0.011,0,0.011
KNOW,DUMB,0.011,0,0.011
KNOW,SURE,0.011,0,0.011
LACK,ABILITY,0.011,0,0.011
LACK,CONFIDENCE,0.011,0,0.011
LACK,DESIRE,0.011,0,0.011
LACK,HAVE,0.011,0,0.011
LACK,INTEREST,0.011,0,0.011
LACK,KNOWLEDGE,0.011,0,0.011
LACK,LOST,0.011,0,0.011
LACK,LOT,0.011,0,0.011
LACK,LUCK,0.011,0,0.011
LACK,POOR,0.011,0,0.011
LACK,SHORT,0.011,0,0.011
LATCH,CATCH,0.011,0,0.011
LATCH,HOLD,0.011,0,0.011
LATCH,LOOSE,0.011,0,0.011
LATCH,OPEN,0.011,0,0.011
LAWN,BOY,0.011,0,0.011
LAWN,CARE,0.011,0,0.011
LAWN,GARDEN,0.011,0,0.011
LAWN,JOB,0.011,0,0.011
LEARN,ACQUIRE,0.011,0,0.011
LEARN,FAST,0.011,0,0.011
LEARN,REMEMBER,0.011,0,0.011
LIFT,HIGH,0.011,0,0.011
LIFT,HOLD,0.011,0,0.011
LIFT,OPEN,0.011,0,0.011
LIFT,PICK,0.011,0,0.011
LIFT,STRENGTH,0.011,0,0.011
LIFT,TAKE,0.011,0,0.011
LIFT,TRUCK,0.011,0,0.011
LIKE,GOOD,0.011,0,0.011
LIKE,PLEASE,0.011,0,0.011
LISTEN,SILENT,0.011,0,0.011
LISTEN,SOUND,0.011,0,0.011
LIVE,BE,0.011,0,0.011
LIVE,BREATH,0.011,0,0.011
LIVE,DEATH,0.011,0,0.011
LIVE,LONG,0.011,0,0.011
LIVE,MOVE,0.011,0,0.011
LIVE,MUSIC,0.011,0,0.011
LOCK,BICYCLE,0.011,0,0.011
LOCK,KEEP,0.011,0,0.011
LOCK,SAFETY,0.011,0,0.011
LOCK,SHUT,0.011,0,0.011
LONG,RUN,0.011,0,0.011
LONG,THIN,0.011,0,0.011
LONG,TREE,0.011,0,0.011
LOOK,MAGAZINE,0.011,0,0.011
LOOK,READ,0.011,0,0.011
LOVE,CLOSE,0.011,0,0.011
LOVE,GIRL,0.011,0,0.011
LOVE,NICE,0.011,0,0.011
MAID,BLONDE,0.011,0,0.011
MAID,DRESS,0.011,0,0.011
MAID,FRENCH,0.011,0,0.011
MAID,GIRL,0.011,0,0.011
MAID,HONOR,0.011,0,0.011
MAIL,AIR,0.011,0,0.011
MAIL,BAG,0.011,0,0.011
MAIL,NEWS,0.011,0,0.011
MAIL,STORE,0.011,0,0.011
MAIN,HALL,0.011,0,0.011
MAIN,LION,0.011,0,0.011
MAIN,MAJOR,0.011,0,0.011
MAIN,MINOR,0.011,0,0.011
MAIN,PORT,0.011,0,0.011
MAIN,ROAD,0.011,0,0.011
MAIN,STAY,0.011,0,0.011
MAIN,STREAM,0.011,0,0.011
MAIN,WATER,0.011,0,0.011
MALL,CROWD,0.011,0,0.011
MARRY,CHURCH,0.011,0,0.011
MARRY,COMMITMENT,0.011,0,0.011
MARRY,FAMILY,0.011,0,0.011
MARRY,GROOM,0.011,0,0.011
MARRY,JOIN,0.011,0,0.011
MARRY,NEVER,0.011,0,0.011
MARRY,UNION,0.011,0,0.011
MASH,HIT,0.011,0,0.011
MEDICINE,BAD,0.011,0,0.011
MEDICINE,BETTER,0.011,0,0.011
MEDICINE,GOOD,0.011,0,0.011
MEDICINE,ILL,0.011,0,0.011
MEDICINE,MONEY,0.011,0,0.011
MEDICINE,POISON,0.011,0,0.011
MEDICINE,RELIEF,0.011,0,0.011
MEDICINE,SHOT,0.011,0,0.011
MEDICINE,WATER,0.011,0,0.011
MEDICINE,WELL,0.011,0,0.011
MITTEN,CHILD,0.011,0,0.011
MOTEL,SIGN,0.011,0,0.011
MOTEL,SMALL,0.011,0,0.011
MOTEL,TRAVEL,0.011,0,0.011
MOUTH,WATER,0.011,0,0.011
MOUTH,WET,0.011,0,0.011
MOUTH,WORD,0.011,0,0.011
MOVE,CAR,0.011,0,0.011
MOVE,FAST,0.011,0,0.011
MOVE,FURNITURE,0.011,0,0.011
MOVE,MOVIE,0.011,0,0.011
MOVE,SLOW,0.011,0,0.011
MOVE,UP,0.011,0,0.011
NORTH,NEW YORK,0.011,0,0.011
NOTHING,AIR,0.011,0,0.011
NOTHING,WRONG,0.011,0,0.011
NOUN,ENGLISH,0.011,0,0.011
NOUN,GRAMMAR,0.011,0,0.011
OFFEND,ANNOY,0.011,0,0.011
OFFEND,APART,0.011,0,0.011
OFFEND,COMPLIMENT,0.011,0,0.011
OFFEND,DISTURB,0.011,0,0.011
OFFEND,EMBARRASS,0.011,0,0.011
OFFEND,FEELINGS,0.011,0,0.011
OFFEND,MAD,0.011,0,0.011
OFFEND,MEAN,0.011,0,0.011
OFFEND,RUDE,0.011,0,0.011
OFFEND,UPSET,0.011,0,0.011
ORIGINATE,INVENT,0.011,0,0.011
ORIGINATE,NEW,0.011,0,0.011
ORIGINATE,OWN,0.011,0,0.011
ORIGINATE,YOURS,0.011,0,0.011
OUT FOX,CHEAT,0.011,0,0.011
OUT FOX,SLICK,0.011,0,0.011
OUT FOX,SNEAK,0.011,0,0.011
OVAL,TABLE,0.011,0,0.011
OWN,BORROW,0.011,0,0.011
OWN,HOUSE,0.011,0,0.011
OWN,OWNER,0.011,0,0.011
OWN,PURCHASE,0.011,0,0.011
PANTS,DOWN,0.011,0,0.011
PANTS,RED,0.011,0,0.011
PANTS,TOP,0.011,0,0.011
PAPER,WEIGHT,0.011,0,0.011
PARTY,DOWN,0.011,0,0.011
PARTY,DRUNK,0.011,0,0.011
PARTY,FRIEND,0.011,0,0.011
PARTY,MUSIC,0.011,0,0.011
PARTY,WASTED,0.011,0,0.011
PEARL,PRETTY,0.011,0,0.011
PEEL,APPLE,0.011,0,0.011
PEEL,OFF,0.011,0,0.011
PEEL,SLICE,0.011,0,0.011
PERISH,BURN,0.011,0,0.011
PERISH,DEATH,0.011,0,0.011
PERISH,DISSOLVE,0.011,0,0.011
PERISH,EXIST,0.011,0,0.011
PERISH,FINISH,0.011,0,0.011
PERISH,FIRE,0.011,0,0.011
PERISH,LIVE,0.011,0,0.011
PERISH,ROTTEN,0.011,0,0.011
PERISH,STARVE,0.011,0,0.011
PERISH,TREASURE,0.011,0,0.011
PERISH,VANISH,0.011,0,0.011
PERISH,WASTED,0.011,0,0.011
PIE,FAT,0.011,0,0.011
PIE,FOOD,0.011,0,0.011
PIE,SKY,0.011,0,0.011
PIG,DIRT,0.011,0,0.011
PIG,DIRTY,0.011,0,0.011
PIG,EAT,0.011,0,0.011
PIG,TAIL,0.011,0,0.011
PIG,TREE,0.011,0,0.011
PIG,UGLY,0.011,0,0.011
PIG,WATER,0.011,0,0.011
PIKE,DRIVE,0.011,0,0.011
PIKE,HOUSE,0.011,0,0.011
PIKE,MOUNTAIN,0.011,0,0.011
PIN,DIAPER,0.011,0,0.011
PIN,DOWN,0.011,0,0.011
PIN,HEAD,0.011,0,0.011
PIN,PATTERN,0.011,0,0.011
PIN,SHIRT,0.011,0,0.011
PINK,COOL,0.011,0,0.011
PINK,EYE,0.011,0,0.011
PINK,FLOWERS,0.011,0,0.011
PINK,LACE,0.011,0,0.011
PINK,SHOES,0.011,0,0.011
PLANT,LIVE,0.011,0,0.011
POOL,HEAT,0.011,0,0.011
POOL,SIDE,0.011,0,0.011
PORT,BAY,0.011,0,0.011
PORT,STERN,0.011,0,0.011
PORT,SUBMARINE,0.011,0,0.011
PORTRAY,DISPLAY,0.011,0,0.011
PORTRAY,PRETEND,0.011,0,0.011
PORTRAY,THEATER,0.011,0,0.011
POUR,BEER,0.011,0,0.011
POUR,DUMP,0.011,0,0.011
POUR,FLOUR,0.011,0,0.011
POUR,GLASS,0.011,0,0.011
POUR,GOLF,0.011,0,0.011
PRAY,BIBLE,0.011,0,0.011
PRAY,COMMUNICATE,0.011,0,0.011
PREDICT,CHOOSE,0.011,0,0.011
PREDICT,DETERMINE,0.011,0,0.011
PREDICT,INSIGHT,0.011,0,0.011
PREDICT,WEATHER,0.011,0,0.011
PROHIBIT,DRUG,0.011,0,0.011
PROHIBIT,GRASS,0.011,0,0.011
PROHIBIT,RULE,0.011,0,0.011
PROSPER,BETTER,0.011,0,0.011
PROSPER,FAIL,0.011,0,0.011
PROSPER,FUTURE,0.011,0,0.011
PROSPER,PERISH,0.011,0,0.011
PROSPER,PROFIT,0.011,0,0.011
PULL,HOLD,0.011,0,0.011
PULL,SHOVE,0.011,0,0.011
PUNISH,BEAT,0.011,0,0.011
PUNISH,CRY,0.011,0,0.011
PUNISH,FEAR,0.011,0,0.011
PUNISH,HARM,0.011,0,0.011
PUNISH,KILL,0.011,0,0.011
PUNISH,MEAN,0.011,0,0.011
PUNISH,PARENT,0.011,0,0.011
PUNISH,SENTENCE,0.011,0,0.011
PUNISH,TEACH,0.011,0,0.011
PUNISH,TROUBLE,0.011,0,0.011
PUSH,HARD,0.011,0,0.011
PUSH,IN,0.011,0,0.011
PUSH,UP,0.011,0,0.011
PUT,DO,0.011,0,0.011
PUT,PAT,0.011,0,0.011
PUT,SET,0.011,0,0.011
