"Cue","Target","AFS","AFSS","FSG","COS"
"stuff","replace",0.037735849,41,NA,NA
"stuff","sell",0.037735849,41,NA,NA
"stuff","share",0.018867925,41,NA,NA
"stuff","shoot",0.018867925,41,NA,NA
"stuff","sit",0.018867925,41,NA,NA
"stuff","spin",0.018867925,41,NA,NA
"stuff","stand",0.018867925,41,NA,NA
"stuff","stuff",0.018867925,41,NA,1
"stuff","take",0.018867925,41,NA,NA
"stuff","throw",0.075471698,41,NA,NA
"stuff","throw away",0.018867925,41,NA,NA
"stuff","toss",0.018867925,41,NA,NA
"stuff","trade",0.018867925,41,NA,NA
"stuff","twirl",0.018867925,41,NA,NA
"submarine","dive",0.176470588,12,NA,NA
"submarine","examine",0.058823529,12,NA,NA
"submarine","explore",0.235294118,12,NA,NA
"submarine","find",0.058823529,12,NA,NA
"submarine","fish",0.058823529,12,NA,0.499015629
"submarine","learn",0.058823529,12,NA,NA
"submarine","look",0.058823529,12,NA,NA
"submarine","pilot",0.058823529,12,NA,NA
"submarine","see",0.058823529,12,NA,NA
"submarine","sight",0.058823529,12,NA,NA
"submarine","sightsee",0.058823529,12,NA,NA
"submarine","wash",0.058823529,12,NA,NA
"substance","abuse",0.136363636,16,0.231,NA
"substance","buy",0.045454545,16,NA,NA
"substance","combine",0.045454545,16,NA,NA
"substance","consume",0.090909091,16,NA,NA
"substance","create",0.045454545,16,NA,NA
"substance","depend",0.045454545,16,NA,NA
"substance","digest",0.045454545,16,NA,NA
"substance","drink",0.090909091,16,NA,NA
"substance","eat",0.045454545,16,NA,NA
"substance","experiment",0.136363636,16,NA,NA
"substance","inhale",0.045454545,16,NA,NA
"substance","mix",0.045454545,16,NA,NA
"substance","prescribe",0.045454545,16,NA,NA
"substance","sell",0.045454545,16,NA,NA
"substance","smoke",0.045454545,16,NA,NA
"substance","take",0.045454545,16,NA,NA
"subway","argue",0.016129032,29,NA,NA
"subway","associate",0.016129032,29,NA,NA
"subway","catch",0.016129032,29,NA,NA
"subway","commut",0.032258065,29,NA,NA
"subway","drink",0.016129032,29,NA,NA
"subway","drive",0.016129032,29,NA,0.169196425
"subway","eat",0.112903226,29,NA,NA
"subway","explore",0.016129032,29,NA,NA
"subway","go",0.064516129,29,NA,NA
"subway","keep",0.016129032,29,NA,NA
"subway","leave",0.032258065,29,NA,NA
"subway","listen",0.016129032,29,NA,NA
"subway","meet",0.032258065,29,NA,NA
"subway","move",0.016129032,29,NA,NA
"subway","play",0.016129032,29,NA,NA
"subway","read",0.016129032,29,NA,NA
"subway","ride",0.080645161,29,0.014,0.179683673
"subway","rode",0.016129032,29,NA,NA
"subway","shelter",0.016129032,29,NA,NA
"subway","sit",0.016129032,29,NA,NA
"subway","sleep",0.032258065,29,NA,NA
"subway","socialize",0.016129032,29,NA,NA
"subway","study",0.016129032,29,NA,NA
"subway","take",0.016129032,29,NA,NA
"subway","transport",0.129032258,29,NA,NA
"subway","travel",0.14516129,29,0.014,NA
"subway","walk",0.016129032,29,NA,0.044051715
"subway","warm",0.016129032,29,NA,NA
"subway","watch",0.032258065,29,NA,NA
"suds","add",0.041666667,14,NA,NA
"suds","bathe",0.083333333,14,NA,NA
"suds","clean",0.25,14,NA,NA
"suds","drop",0.041666667,14,NA,NA
"suds","froth",0.041666667,14,NA,NA
"suds","lather",0.041666667,14,NA,NA
"suds","rinse",0.041666667,14,NA,NA
"suds","rub",0.041666667,14,NA,NA
"suds","scoop",0.041666667,14,NA,NA
"suds","scrub",0.083333333,14,NA,NA
"suds","spray",0.041666667,14,NA,0.102887691
"suds","throw",0.041666667,14,NA,NA
"suds","wash",0.166666667,14,NA,0.549965236
"suds","wip",0.041666667,14,NA,NA
"suede","brush",0.045454545,15,NA,0.049057923
"suede","clean",0.090909091,15,NA,NA
"suede","cover",0.090909091,15,NA,NA
"suede","feel",0.045454545,15,NA,NA
"suede","make",0.045454545,15,NA,NA
"suede","run",0.045454545,15,NA,NA
"suede","scuff",0.045454545,15,NA,NA
"suede","sew",0.090909091,15,NA,NA
"suede","sit",0.045454545,15,NA,NA
"suede","smell",0.045454545,15,NA,NA
"suede","step on",0.045454545,15,NA,NA
"suede","stitch",0.090909091,15,NA,NA
"suede","style",0.045454545,15,NA,NA
"suede","warm",0.045454545,15,NA,NA
"suede","wear",0.181818182,15,NA,NA
"sugar","add",0.055555556,22,NA,NA
"sugar","attract",0.027777778,22,NA,NA
"sugar","bake",0.138888889,22,NA,0.101410003
"sugar","cook",0.083333333,22,NA,0.16622492
"sugar","dissolve",0.055555556,22,NA,NA
"sugar","eat",0.138888889,22,NA,0.146800146
"sugar","exfoliate",0.027777778,22,NA,NA
"sugar","flavor",0.027777778,22,NA,NA
"sugar","give",0.027777778,22,NA,NA
"sugar","grow",0.027777778,22,NA,NA
"sugar","heat",0.027777778,22,NA,NA
"sugar","help",0.027777778,22,NA,NA
"sugar","ingest",0.027777778,22,NA,NA
"sugar","liquefy",0.027777778,22,NA,NA
"sugar","measure",0.027777778,22,NA,NA
"sugar","persevere",0.027777778,22,NA,NA
"sugar","pour",0.027777778,22,NA,NA
"sugar","reward",0.027777778,22,NA,NA
"sugar","scrub",0.027777778,22,NA,NA
"sugar","sprinkle",0.027777778,22,NA,NA
"sugar","sweeten",0.055555556,22,NA,NA
"sugar","throw",0.055555556,22,NA,NA
"sugarcane","add",0.047619048,17,NA,NA
"sugarcane","bake",0.047619048,17,NA,NA
"sugarcane","compost",0.047619048,17,NA,NA
"sugarcane","cook",0.047619048,17,NA,NA
"sugarcane","cut",0.047619048,17,NA,NA
"sugarcane","drink",0.047619048,17,NA,NA
"sugarcane","eat",0.142857143,17,NA,NA
"sugarcane","fertilize",0.047619048,17,NA,NA
"sugarcane","grow",0.047619048,17,NA,NA
"sugarcane","hit",0.047619048,17,NA,NA
"sugarcane","juice",0.047619048,17,NA,NA
"sugarcane","make",0.047619048,17,NA,NA
"sugarcane","plan",0.047619048,17,NA,NA
"sugarcane","produce",0.095238095,17,NA,NA
"sugarcane","smell",0.047619048,17,NA,NA
"sugarcane","snack",0.047619048,17,NA,NA
"sugarcane","sweeten",0.095238095,17,NA,NA
"suit","borrow",0.024390244,29,NA,NA
"suit","burn",0.024390244,29,NA,NA
"suit","buy",0.024390244,29,NA,NA
"suit","cut",0.024390244,29,NA,NA
"suit","donate",0.024390244,29,NA,NA
"suit","dry",0.024390244,29,NA,NA
"suit","express",0.024390244,29,NA,NA
"suit","hang",0.024390244,29,NA,NA
"suit","impress",0.024390244,29,NA,NA
"suit","iron",0.048780488,29,NA,NA
"suit","jump",0.024390244,29,NA,NA
"suit","lend",0.024390244,29,NA,NA
"suit","look",0.097560976,29,NA,NA
"suit","lose",0.024390244,29,NA,NA
"suit","marry",0.024390244,29,NA,NA
"suit","place",0.024390244,29,NA,NA
"suit","rent",0.024390244,29,NA,NA
"suit","run",0.024390244,29,NA,NA
"suit","sell",0.048780488,29,NA,NA
"suit","show",0.024390244,29,NA,NA
"suit","sleep",0.024390244,29,NA,NA
"suit","stand",0.024390244,29,NA,NA
"suit","stay",0.024390244,29,NA,NA
"suit","take",0.024390244,29,NA,NA
"suit","try",0.024390244,29,NA,NA
"suit","walk",0.024390244,29,NA,NA
"suit","warm",0.024390244,29,NA,NA
"suit","wash",0.024390244,29,NA,NA
"suit","wear",0.195121951,29,NA,NA
"suitcase","buy",0.011904762,39,NA,NA
"suitcase","carry",0.083333333,39,NA,0.029525321
"suitcase","check",0.023809524,39,NA,NA
"suitcase","clean",0.011904762,39,NA,NA
"suitcase","decorate",0.011904762,39,NA,NA
"suitcase","drag",0.011904762,39,NA,NA
"suitcase","fly",0.011904762,39,NA,NA
"suitcase","gift",0.023809524,39,NA,NA
"suitcase","hide",0.011904762,39,NA,NA
"suitcase","hold",0.05952381,39,NA,0.24462411
"suitcase","keep",0.011904762,39,NA,NA
"suitcase","load",0.011904762,39,NA,NA
"suitcase","move",0.035714286,39,NA,NA
"suitcase","open",0.011904762,39,NA,NA
"suitcase","pack",0.130952381,39,0.05,NA
"suitcase","pull",0.023809524,39,NA,0.038354517
"suitcase","push",0.011904762,39,NA,NA
"suitcase","put",0.011904762,39,NA,0.04269149
"suitcase","ride",0.011904762,39,NA,0.12784839
"suitcase","roll",0.023809524,39,NA,NA
"suitcase","seat",0.011904762,39,NA,NA
"suitcase","sell",0.011904762,39,NA,NA
"suitcase","shut",0.011904762,39,NA,NA
"suitcase","sit",0.047619048,39,NA,NA
"suitcase","slope",0.011904762,39,NA,NA
"suitcase","smuggle",0.011904762,39,NA,NA
"suitcase","store",0.071428571,39,NA,NA
"suitcase","stroller",0.011904762,39,NA,NA
"suitcase","take",0.011904762,39,NA,NA
"suitcase","throw",0.011904762,39,NA,NA
"suitcase","throw away",0.011904762,39,NA,NA
"suitcase","transport",0.035714286,39,NA,NA
"suitcase","travel",0.083333333,39,0.164,NA
"suitcase","traveling",0.011904762,39,NA,NA
"suitcase","unpack",0.023809524,39,NA,NA
"suitcase","vacation",0.011904762,39,0.036,NA
"suitcase","weapon",0.023809524,39,NA,NA
"suitcase","zip",0.023809524,39,NA,NA
"suitcase","zippe",0.011904762,39,NA,NA
"summerhouse","admire",0.019230769,24,NA,NA
"summerhouse","boate",0.019230769,24,NA,NA
"summerhouse","build",0.038461538,24,NA,NA
"summerhouse","buy",0.057692308,24,NA,NA
"summerhouse","clean",0.057692308,24,NA,NA
"summerhouse","cook",0.038461538,24,NA,NA
"summerhouse","create",0.019230769,24,NA,NA
"summerhouse","decorate",0.038461538,24,NA,NA
"summerhouse","eat",0.019230769,24,NA,NA
"summerhouse","enjoy",0.019230769,24,NA,NA
"summerhouse","host",0.019230769,24,NA,NA
"summerhouse","live",0.153846154,24,NA,NA
"summerhouse","move",0.019230769,24,NA,NA
"summerhouse","party",0.038461538,24,NA,NA
"summerhouse","relax",0.038461538,24,NA,NA
"summerhouse","rent",0.057692308,24,NA,NA
"summerhouse","sell",0.076923077,24,NA,NA
"summerhouse","share",0.019230769,24,NA,NA
"summerhouse","shower",0.019230769,24,NA,NA
"summerhouse","sleep",0.038461538,24,NA,NA
"summerhouse","stay",0.076923077,24,NA,NA
"summerhouse","store",0.019230769,24,NA,NA
"summerhouse","vacation",0.076923077,24,NA,NA
"summerhouse","watch",0.019230769,24,NA,NA
"sundae","add",0.033333333,18,NA,NA
"sundae","buy",0.066666667,18,NA,NA
"sundae","create",0.033333333,18,NA,NA
"sundae","decorate",0.033333333,18,NA,NA
"sundae","drink",0.033333333,18,NA,NA
"sundae","drop",0.033333333,18,NA,NA
"sundae","eat",0.333333333,18,NA,NA
"sundae","enjoy",0.033333333,18,NA,NA
"sundae","freeze",0.033333333,18,NA,NA
"sundae","lick",0.033333333,18,NA,NA
"sundae","make",0.1,18,NA,NA
"sundae","melt",0.033333333,18,NA,NA
"sundae","mix",0.033333333,18,NA,NA
"sundae","play",0.033333333,18,NA,NA
"sundae","serve",0.033333333,18,NA,NA
"sundae","share",0.033333333,18,NA,NA
"sundae","sip",0.033333333,18,NA,NA
"sundae","taste",0.033333333,18,NA,NA
"sundeck","barbecue",0.028571429,22,NA,NA
"sundeck","cook",0.028571429,22,NA,NA
"sundeck","decorate",0.057142857,22,NA,NA
"sundeck","dock",0.028571429,22,NA,NA
"sundeck","enjoy",0.057142857,22,NA,NA
"sundeck","gather",0.028571429,22,NA,NA
"sundeck","grill",0.028571429,22,NA,NA
"sundeck","grow",0.028571429,22,NA,NA
"sundeck","hang",0.028571429,22,NA,NA
"sundeck","layout",0.028571429,22,NA,NA
"sundeck","play",0.057142857,22,NA,NA
"sundeck","read",0.057142857,22,NA,NA
"sundeck","relax",0.057142857,22,NA,NA
"sundeck","shelter",0.028571429,22,NA,NA
"sundeck","sit",0.085714286,22,NA,NA
"sundeck","spend",0.028571429,22,NA,NA
"sundeck","stand",0.028571429,22,NA,NA
"sundeck","sunbathe",0.085714286,22,NA,NA
"sundeck","take",0.028571429,22,NA,NA
"sundeck","talk",0.028571429,22,NA,NA
"sundeck","tan",0.142857143,22,NA,NA
"sundeck","watch",0.028571429,22,NA,NA
"sunflower","admire",0.02173913,25,NA,NA
"sunflower","consume",0.02173913,25,NA,NA
"sunflower","crack",0.02173913,25,NA,NA
"sunflower","cut",0.086956522,25,NA,NA
"sunflower","dye",0.02173913,25,NA,NA
"sunflower","eat",0.130434783,25,NA,NA
"sunflower","foster",0.02173913,25,NA,NA
"sunflower","garden",0.02173913,25,NA,NA
"sunflower","gift",0.02173913,25,NA,NA
"sunflower","give",0.02173913,25,NA,NA
"sunflower","grow",0.108695652,25,NA,NA
"sunflower","harvest",0.043478261,25,NA,NA
"sunflower","kill",0.02173913,25,NA,NA
"sunflower","nurture",0.02173913,25,NA,NA
"sunflower","paint",0.02173913,25,NA,NA
"sunflower","photopraph",0.02173913,25,NA,NA
"sunflower","pick",0.065217391,25,NA,NA
"sunflower","plant",0.086956522,25,NA,NA
"sunflower","pluck",0.02173913,25,NA,NA
"sunflower","pollinate",0.02173913,25,NA,NA
"sunflower","see",0.02173913,25,NA,NA
"sunflower","smell",0.086956522,25,NA,NA
"sunflower","take",0.02173913,25,NA,NA
"sunflower","viewed",0.02173913,25,NA,NA
"sunflower","water",0.02173913,25,NA,NA
"sunglasses","break",0.111111111,18,NA,NA
"sunglasses","decorate",0.037037037,18,NA,NA
"sunglasses","drop",0.037037037,18,NA,NA
"sunglasses","hold",0.037037037,18,NA,NA
"sunglasses","keep",0.037037037,18,NA,NA
"sunglasses","lose",0.074074074,18,NA,NA
"sunglasses","loss",0.037037037,18,NA,NA
"sunglasses","make",0.037037037,18,NA,NA
"sunglasses","polarize",0.037037037,18,NA,NA
"sunglasses","protect",0.148148148,18,NA,NA
"sunglasses","push",0.037037037,18,NA,NA
"sunglasses","ruin",0.037037037,18,NA,NA
"sunglasses","scratch",0.037037037,18,NA,NA
"sunglasses","sell",0.037037037,18,NA,NA
"sunglasses","shade",0.037037037,18,NA,NA
"sunglasses","shield",0.037037037,18,NA,NA
"sunglasses","steal",0.037037037,18,NA,NA
"sunglasses","wear",0.148148148,18,NA,NA
"sunroof","block",0.043478261,19,NA,NA
"sunroof","build",0.043478261,19,NA,NA
"sunroof","close",0.086956522,19,NA,NA
"sunroof","feel",0.043478261,19,NA,NA
"sunroof","gaze",0.043478261,19,NA,NA
"sunroof","give",0.086956522,19,NA,NA
"sunroof","heat",0.043478261,19,NA,NA
"sunroof","look",0.043478261,19,NA,NA
"sunroof","open",0.086956522,19,NA,NA
"sunroof","opening",0.043478261,19,NA,NA
"sunroof","protect",0.043478261,19,NA,NA
"sunroof","provide",0.043478261,19,NA,NA
"sunroof","recycle",0.043478261,19,NA,NA
"sunroof","see",0.086956522,19,NA,NA
"sunroof","shield",0.043478261,19,NA,NA
"sunroof","stand",0.043478261,19,NA,NA
"sunroof","sunshine",0.043478261,19,NA,NA
"sunroof","tan",0.043478261,19,NA,NA
"sunroof","view",0.043478261,19,NA,NA
"supermarket","acquire",0.020408163,24,NA,NA
"supermarket","browse",0.020408163,24,NA,NA
"supermarket","buy",0.285714286,24,NA,NA
"supermarket","clean",0.040816327,24,NA,NA
"supermarket","discover",0.020408163,24,NA,NA
"supermarket","drink",0.020408163,24,NA,NA
"supermarket","drive",0.020408163,24,NA,NA
"supermarket","eat",0.020408163,24,NA,NA
"supermarket","gather",0.020408163,24,NA,NA
"supermarket","hang",0.020408163,24,NA,NA
"supermarket","hide",0.020408163,24,NA,NA
"supermarket","interact",0.020408163,24,NA,NA
"supermarket","look",0.020408163,24,NA,NA
"supermarket","meet",0.020408163,24,NA,NA
"supermarket","network",0.020408163,24,NA,NA
"supermarket","pay",0.020408163,24,NA,NA
"supermarket","pierce",0.020408163,24,NA,NA
"supermarket","prepare",0.020408163,24,NA,NA
"supermarket","sell",0.040816327,24,NA,NA
"supermarket","shelter",0.020408163,24,NA,NA
"supermarket","shop",0.183673469,24,0.013,NA
"supermarket","steal",0.040816327,24,NA,NA
"supermarket","walk",0.020408163,24,NA,NA
"supermarket","work",0.040816327,24,NA,NA
"supervisor","attend",0.035714286,23,NA,NA
"supervisor","control",0.035714286,23,NA,NA
"supervisor","demonstrate",0.035714286,23,NA,NA
"supervisor","direct",0.035714286,23,NA,NA
"supervisor","done",0.035714286,23,NA,NA
"supervisor","earn",0.035714286,23,NA,NA
"supervisor","enforce",0.035714286,23,NA,NA
"supervisor","explain",0.035714286,23,NA,NA
"supervisor","follow",0.035714286,23,NA,NA
"supervisor","guide",0.035714286,23,NA,NA
"supervisor","help",0.107142857,23,NA,NA
"supervisor","lead",0.035714286,23,NA,NA
"supervisor","listen",0.035714286,23,NA,NA
"supervisor","obey",0.035714286,23,NA,NA
"supervisor","organize",0.035714286,23,NA,NA
"supervisor","paperwork",0.035714286,23,NA,NA
"supervisor","pay",0.035714286,23,NA,NA
"supervisor","report",0.035714286,23,NA,NA
"supervisor","review",0.035714286,23,NA,NA
"supervisor","supervise",0.071428571,23,NA,NA
"supervisor","talk",0.035714286,23,NA,NA
"supervisor","train",0.035714286,23,NA,NA
"supervisor","watch",0.107142857,23,NA,NA
"supper","buy",0.057142857,18,NA,NA
"supper","clean",0.028571429,18,NA,NA
"supper","consume",0.028571429,18,NA,NA
"supper","cook",0.057142857,18,NA,0.361314783
"supper","eat",0.257142857,18,0.021,0.316769656
"supper","feed",0.085714286,18,NA,NA
"supper","grow",0.028571429,18,NA,NA
"supper","make",0.085714286,18,NA,NA
"supper","nourish",0.028571429,18,NA,NA
"supper","play",0.057142857,18,NA,NA
"supper","prepare",0.057142857,18,NA,NA
"supper","season",0.028571429,18,NA,NA
"supper","sell",0.028571429,18,NA,NA
"supper","serve",0.057142857,18,NA,NA
"supper","share",0.028571429,18,NA,NA
"supper","throw",0.028571429,18,NA,NA
"supper","vomit",0.028571429,18,NA,NA
"supper","waste",0.028571429,18,NA,NA
"suppository","deliver",0.142857143,7,NA,NA
"suppository","help",0.142857143,7,NA,NA
"suppository","ingest",0.142857143,7,NA,NA
"suppository","relieve",0.142857143,7,NA,NA
"suppository","supplement",0.142857143,7,NA,NA
"suppository","take",0.142857143,7,NA,NA
"suppository","vomit",0.142857143,7,NA,NA
"surfboard","break",0.03030303,17,NA,NA
"surfboard","carry",0.090909091,17,NA,NA
"surfboard","compete",0.03030303,17,NA,NA
"surfboard","float",0.03030303,17,NA,NA
"surfboard","glide",0.03030303,17,NA,NA
"surfboard","help",0.03030303,17,NA,NA
"surfboard","hobby",0.03030303,17,NA,NA
"surfboard","jump",0.03030303,17,NA,NA
"surfboard","lay",0.060606061,17,NA,NA
"surfboard","lie",0.03030303,17,NA,NA
"surfboard","ride",0.121212121,17,NA,NA
"surfboard","san",0.03030303,17,NA,NA
"surfboard","see",0.03030303,17,NA,NA
"surfboard","sit",0.060606061,17,NA,NA
"surfboard","stand",0.121212121,17,NA,NA
"surfboard","surf",0.181818182,17,NA,NA
"surfboard","wax",0.060606061,17,NA,NA
"surgeon","advice",0.023255814,29,NA,NA
"surgeon","ask",0.023255814,29,NA,NA
"surgeon","consult",0.023255814,29,NA,NA
"surgeon","cure",0.023255814,29,NA,NA
"surgeon","cut",0.046511628,29,0.056,NA
"surgeon","fix",0.093023256,29,NA,NA
"surgeon","give",0.023255814,29,NA,NA
"surgeon","heal",0.023255814,29,NA,NA
"surgeon","help",0.023255814,29,NA,NA
"surgeon","ignore",0.023255814,29,NA,NA
"surgeon","incision",0.023255814,29,NA,NA
"surgeon","market",0.023255814,29,NA,NA
"surgeon","open",0.046511628,29,NA,NA
"surgeon","operate",0.046511628,29,NA,NA
"surgeon","pay",0.023255814,29,NA,NA
"surgeon","perform",0.069767442,29,NA,NA
"surgeon","reconstruct",0.023255814,29,NA,NA
"surgeon","repair",0.023255814,29,NA,NA
"surgeon","sanitize",0.023255814,29,NA,NA
"surgeon","save",0.023255814,29,NA,NA
"surgeon","stress",0.023255814,29,NA,NA
"surgeon","surgery",0.11627907,29,0.04,0.71557461
"surgeon","take",0.046511628,29,NA,NA
"surgeon","talk",0.023255814,29,NA,NA
"surgeon","treat",0.023255814,29,NA,NA
"surgeon","treatment",0.023255814,29,NA,NA
"surgeon","walk",0.023255814,29,NA,NA
"surgeon","watch",0.023255814,29,NA,NA
"surgeon","wear",0.046511628,29,NA,NA
"surveyor","check",0.058823529,11,NA,NA
"surveyor","define",0.058823529,11,NA,NA
"surveyor","fill",0.058823529,11,NA,NA
"surveyor","give",0.058823529,11,NA,NA
"surveyor","help",0.058823529,11,NA,NA
"surveyor","map",0.058823529,11,NA,NA
"surveyor","observe",0.058823529,11,NA,NA
"surveyor","question",0.235294118,11,NA,NA
"surveyor","survey",0.235294118,11,NA,NA
"surveyor","talk",0.058823529,11,NA,NA
"surveyor","work",0.058823529,11,NA,NA
"sushi","buy",0.03030303,27,NA,NA
"sushi","cook",0.075757576,27,NA,NA
"sushi","create",0.015151515,27,NA,NA
"sushi","cut",0.015151515,27,NA,NA
"sushi","devoure",0.015151515,27,NA,NA
"sushi","display",0.015151515,27,NA,NA
"sushi","draw",0.015151515,27,NA,NA
"sushi","eat",0.272727273,27,NA,NA
"sushi","educate",0.015151515,27,NA,NA
"sushi","feed",0.03030303,27,NA,NA
"sushi","fill",0.045454545,27,NA,NA
"sushi","food",0.015151515,27,NA,NA
"sushi","fry",0.015151515,27,NA,NA
"sushi","give",0.03030303,27,NA,NA
"sushi","make",0.106060606,27,NA,NA
"sushi","mess up",0.015151515,27,NA,NA
"sushi","pick",0.015151515,27,NA,NA
"sushi","poison",0.015151515,27,NA,NA
"sushi","read",0.015151515,27,NA,NA
"sushi","resent",0.015151515,27,NA,NA
"sushi","roll",0.045454545,27,NA,NA
"sushi","seek",0.015151515,27,NA,NA
"sushi","sell",0.03030303,27,NA,NA
"sushi","serve",0.03030303,27,NA,NA
"sushi","slice",0.015151515,27,NA,NA
"sushi","throw",0.060606061,27,NA,NA
"sushi","throw away",0.015151515,27,NA,NA
"suspender","accessorize",0.038461538,17,NA,NA
"suspender","clip",0.038461538,17,NA,NA
"suspender","costume",0.038461538,17,NA,NA
"suspender","end",0.038461538,17,NA,NA
"suspender","finish",0.038461538,17,NA,NA
"suspender","happen",0.038461538,17,NA,NA
"suspender","hold",0.307692308,17,NA,NA
"suspender","keep",0.076923077,17,NA,NA
"suspender","punish",0.038461538,17,NA,NA
"suspender","quit",0.038461538,17,NA,NA
"suspender","secure",0.038461538,17,NA,NA
"suspender","slip",0.038461538,17,NA,NA
"suspender","stop",0.038461538,17,NA,NA
"suspender","support",0.038461538,17,NA,NA
"suspender","suspend",0.038461538,17,NA,NA
"suspender","tool",0.038461538,17,NA,NA
